Key name,# values,# subkeys,Last write timestamp
c:/windows/system32/drivers/bowser.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/bridge.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/btha2dp.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/bthenum.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/bthhfenum.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/bthmini.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/bthmodem.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/bthpan.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/bthport.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/bthusb.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/bttflt.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/buttonconverter.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/bxvbda.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/cad.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/cdfs.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/cdrom.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/cht4sx64.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/cht4vx64.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/circlass.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/cldflt.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/clfs.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/cmbatt.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/cng.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/cnghwassist.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/condrv.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/csc.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/dam.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/dfsc.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/disk.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/dmvsc.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/drmkaud.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/dxgkrnl.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/e1i68x64.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ehstorclass.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ehstortcgdrv.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/errdev.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/evbd0a.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/evbda.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/executioncontext.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/fdc.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/filecrypt.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/fileinfo.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/filetrace.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/flpydisk.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/fltmgr.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/fsdepends.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/fvevol.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/gpuenergydrv.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/hdaudbus.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/hdaudio.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/hidbatt.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/hidbth.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/hidi2c.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/hidinterrupt.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/hidir.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/hidspi.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/hidspicx.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/hidusb.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/hpsamd.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/hsp.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/http.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/hvcrash.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/hvservice.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/hwpolicy.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/hyperkbd.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/hypervideo.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/i8042prt.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/iagpio.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/iai2c.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ialpss2i_gpio2.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ialpss2i_gpio2_bxt_p.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ialpss2i_gpio2_cnl.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ialpss2i_gpio2_glk.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ialpss2i_i2c.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ialpss2i_i2c_bxt_p.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ialpss2i_i2c_cnl.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ialpss2i_i2c_glk.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ialpssi_gpio.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ialpssi_i2c.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/iastoravc.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/iastorv.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ibbus.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/indirectkmd.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/intelide.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/intelpep.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/intelpmax.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/intelpmt.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/intelppm.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/iorate.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ipfltdrv.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ipmidrv.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ipnat.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ipt.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/isapnp.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/itsas35i.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/kbdclass.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/kbdhid.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/kbldfltr.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/kdnic.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ksecdd.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ksecpkg.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ksthunk.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/lltdio.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/lsi_sas.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/lsi_sas2i.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/lsi_sas3i.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/luafv.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/mausbhost.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/mausbip.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/mbbcx.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/megasas2i.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/megasas35i.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/megasr.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/microsoft.bluetooth.avrcptransport.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/microsoft.bluetooth.legacy.leenumerator.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/mlx4_bus.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/mmcss.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/modem.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/monitor.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/mouclass.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/mouhid.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/mountmgr.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/mpi3drvi.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/mpsdrv.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/mrxdav.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/mrxsmb.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/mrxsmb20.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/msgpioclx.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/msgpiowin32.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/mshidkmdf.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/mshidumdf.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/mshwnclx.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/msisadrv.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/msiscsi.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/mskssrv.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/mslldp.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/mspclock.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/mspqm.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/msquic.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/mssecflt.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/mssmbios.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/mstee.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/mtconfig.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/mup.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/mvumis.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ndfltr.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ndis.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ndiscap.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ndisimplatform.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ndistapi.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ndisuio.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ndisvirtualbus.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ndiswan.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ndkperf.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ndkping.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ndproxy.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ndu.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/netadaptercx.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/netbios.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/netbt.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/netvsc.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/npsvctrig.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/nsiproxy.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/nvdimm.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/nvmedisk.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/nvraid.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/nvstor.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/nwifi.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/p9rdr.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/pacer.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/parport.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/partmgr.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/pci.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/pciide.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/pcmcia.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/pcw.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/pdc.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/peauth.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/percsas2i.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/percsas3i.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/pktmon.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/pmem.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/pnpmem.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/portcfg.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/processr.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/qwavedrv.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ramdisk.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/rasacd.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/rasl2tp.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/raspppoe.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/raspptp.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/rassstp.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/rdbss.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/rdpbus.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/rdpdr.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/rdpvideominiport.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/rdyboost.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/rfcomm.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/rhproxy.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/rspndr.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/sbp2port.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/scfilter.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/scmbus.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/sdbus.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/sdfrd.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/sdstor.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/sercx.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/sercx2.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/serenum.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/serial.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/sermouse.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/sfloppy.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/sgrmagent.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/sisraid2.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/sisraid4.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/smartsamd.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/smbdirect.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/spaceparser.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/spaceport.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/spatialgraphfilter.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/spbcx.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/srv2.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/srvnet.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/stexstor.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/storahci.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/stornvme.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/storqosflt.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/storufs.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/storvsc.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/tcpip.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/tcpipreg.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/tdx.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/terminpt.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/tpm.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/tsusbflt.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/tsusbgd.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/tsusbhub.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/tunnel.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/uaspstor.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/ucmcx.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/ucmtcpcicx.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/ucmucsiacpiclient.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/ucmucsicx.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/ucx01000.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/udecx.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/udfs.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/uevagentdriver.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/ufx01000.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/ufxsynopsys.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/umdf/ehstorpwddrv.dll,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/umdf/hidtelephony.dll,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/umdf/iddcx.dll,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/umdf/microsoft.bluetooth.profiles.hidovergatt.dll,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/umdf/nfccx.dll,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/umdf/poscx.dll,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/umdf/rdpidd.dll,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/umdf/sdflauncher.dll,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/umdf/sensorscx.dll,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/umdf/smccx.dll,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/umdf/ucmcx.dll,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/umdf/uiccspb.dll,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/umdf/usbxhcicompanion.dll,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/umpass.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/urscx01000.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/usbaudio.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/usbaudio2.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/usbccgp.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/usbcir.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/usbehci.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/usbhub.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/usbhub3.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/usbohci.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/usbprint.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/usbser.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/usbstor.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/usbuhci.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/usbxhci.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/vdrvroot.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/verifierext.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/vhdmp.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/vhf.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/vid.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/vm3dmp-debug.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/vm3dmp-stats.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/vm3dmp.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/vm3dmp_loader.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/vmbus.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/vmbushid.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/vmci.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/vmgencounter.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/vmgid.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/vmhgfs.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/vmmemctl.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/vmmouse.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/vmrawdsk.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/vms3cap.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/vmstorfl.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/vmusbmouse.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/volmgr.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/volmgrx.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/volsnap.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/volume.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/vpci.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/vsmraid.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/vsock.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/vstxraid.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/vwifibus.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/vwififlt.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/wacompen.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/wanarp.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/wcifs.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/wd/wdboot.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/wd/wdfilter.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/wd/wdnisdrv.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/wdf01000.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/wdiwifi.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/wdmcompanionfilter.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/wfplwfs.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/wificx.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/wimmount.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/windowstrustedrt.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/windowstrustedrtproxy.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/winmad.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/winnat.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/winusb.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/winverbs.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/wmiacpi.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/wpdupfltr.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/ws2ifsl.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/wudfpf.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/wudfrd.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/xboxgip.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/drivers/xinputhid.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/driverstore/filerepository/basicdisplay.inf_amd64_a3f9d7c24b3377b3/basicdisplay.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/driverstore/filerepository/basicrender.inf_amd64_e1a5502a3a50be4e/basicrender.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/driverstore/filerepository/compositebus.inf_amd64_ab6e2caeac172387/compositebus.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/driverstore/filerepository/genericusbfn.inf_amd64_dc3260bbd08046c4/genericusbfn.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/driverstore/filerepository/hidcfu.inf_amd64_7d09abe473dca6d0/hidcfu.dll,19,0,2022-02-13 03:55:07
c:/windows/system32/driverstore/filerepository/prm.inf_amd64_7fc9bb8ba2b73803/prm.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/driverstore/filerepository/storfwupdate.inf_amd64_989f2caf9d3f297c/storfwupdate.dll,19,0,2022-02-13 03:55:07
c:/windows/system32/driverstore/filerepository/swenum.inf_amd64_3bf6c0d173eb26c6/swenum.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/driverstore/filerepository/uefi.inf_amd64_fb341504564fabc5/uefi.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/driverstore/filerepository/ufxchipidea.inf_amd64_a517b810ee0e44a2/ufxchipidea.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/driverstore/filerepository/umbus.inf_amd64_0a89aff902a5c3a9/umbus.sys,19,0,2022-02-13 03:55:07
c:/windows/system32/driverstore/filerepository/urschipidea.inf_amd64_4bd4df2779fd9e16/urschipidea.sys,19,0,2022-02-13 03:55:07
