ControlSet,CacheEntryPosition,Path,LastModifiedTimeUTC,Executed,Duplicate,SourceFile
1,105,0000000b	03e84c7c03e80000	000a0000295b0000	8664	Microsoft.AAD.BrokerPlugin	cw5n1h2txyewy	neutral,,NA,False,C:\temp\shimcache\tout\C\Windows\System32\config\SYSTEM
1,106,C:\Windows\system32\taskkill.exe,2021-06-05 12:06:15,NA,False,C:\temp\shimcache\tout\C\Windows\System32\config\SYSTEM
1,107,C:\Windows\system32\wbem\wmiprvse.exe,2021-06-05 12:05:14,NA,False,C:\temp\shimcache\tout\C\Windows\System32\config\SYSTEM
1,108,C:\Program Files (x86)\Microsoft\EdgeUpdate\1.3.143.57\MicrosoftEdgeUpdateComRegisterShell64.exe,2021-05-20 23:05:35,NA,False,C:\temp\shimcache\tout\C\Windows\System32\config\SYSTEM
1,109,C:\Windows\system32\taskhostw.exe,2021-06-05 12:05:12,NA,False,C:\temp\shimcache\tout\C\Windows\System32\config\SYSTEM
1,110,C:\Windows\System32\AggregatorHost.exe,2021-06-05 12:05:25,NA,False,C:\temp\shimcache\tout\C\Windows\System32\config\SYSTEM
1,111,C:\Windows\system32\DrvInst.exe,2021-06-05 12:05:39,NA,False,C:\temp\shimcache\tout\C\Windows\System32\config\SYSTEM
1,112,C:\Windows\system32\wbem\mofcomp.exe,2021-06-05 12:04:58,NA,False,C:\temp\shimcache\tout\C\Windows\System32\config\SYSTEM
1,113,C:\Program Files\Windows Defender\MsMpEng.exe,2021-06-05 12:04:55,NA,False,C:\temp\shimcache\tout\C\Windows\System32\config\SYSTEM
1,114,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,2021-05-20 23:05:35,NA,False,C:\temp\shimcache\tout\C\Windows\System32\config\SYSTEM
1,115,C:\Windows\System32\spoolsv.exe,2021-09-13 15:31:25,NA,False,C:\temp\shimcache\tout\C\Windows\System32\config\SYSTEM
1,116,C:\Windows\servicing\TrustedInstaller.exe,2021-09-13 15:32:09,NA,False,C:\temp\shimcache\tout\C\Windows\System32\config\SYSTEM
1,117,C:\Windows\System32\Upfc.exe,2021-06-05 12:05:09,NA,False,C:\temp\shimcache\tout\C\Windows\System32\config\SYSTEM
1,118,C:\Windows\system32\secinit.exe,2021-06-05 12:05:29,NA,False,C:\temp\shimcache\tout\C\Windows\System32\config\SYSTEM
1,119,C:\Windows\system32\oobe\setup.exe,2021-09-13 15:32:09,NA,False,C:\temp\shimcache\tout\C\Windows\System32\config\SYSTEM
1,120,C:\Windows\system32\oobe\windeploy.exe,2021-09-13 15:32:09,NA,False,C:\temp\shimcache\tout\C\Windows\System32\config\SYSTEM
1,121,C:\Windows\system32\dwm.exe,2021-06-05 12:05:23,NA,False,C:\temp\shimcache\tout\C\Windows\System32\config\SYSTEM
1,122,C:\Windows\system32\sppsvc.exe,2021-09-13 15:32:05,NA,False,C:\temp\shimcache\tout\C\Windows\System32\config\SYSTEM
1,123,C:\Windows\system32\fontdrvhost.exe,2021-09-13 15:32:01,NA,False,C:\temp\shimcache\tout\C\Windows\System32\config\SYSTEM
1,124,C:\Windows\system32\svchost.exe,2021-06-05 12:05:23,NA,False,C:\temp\shimcache\tout\C\Windows\System32\config\SYSTEM
1,125,C:\Windows\system32\lsass.exe,2021-06-05 12:05:25,NA,False,C:\temp\shimcache\tout\C\Windows\System32\config\SYSTEM
1,126,C:\Windows\system32\services.exe,2021-09-13 15:32:01,NA,False,C:\temp\shimcache\tout\C\Windows\System32\config\SYSTEM
